"","x","y"
"",148500,6865500
"",149500,6865500
"",150500,6865500
"",151500,6865500
"",152500,6865500
"",153500,6865500
"",154500,6865500
"",155500,6865500
"",156500,6865500
"",157500,6865500
"",158500,6865500
"",159500,6865500
"",160500,6865500
"",161500,6865500
"",162500,6865500
"",163500,6865500
"",164500,6865500
"",165500,6865500
"",166500,6865500
"",167500,6865500
"",168500,6865500
"",169500,6865500
"",170500,6865500
"",171500,6865500
"",172500,6865500
"",173500,6865500
"",174500,6865500
"",175500,6865500
"",176500,6865500
"",177500,6865500
"",178500,6865500
"",179500,6865500
"",180500,6865500
"",181500,6865500
"",182500,6865500
"",183500,6865500
"",184500,6865500
"",185500,6865500
"",196500,6865500
"",197500,6865500
"",198500,6865500
"",199500,6865500
"",200500,6865500
"",201500,6865500
"",202500,6865500
"",206500,6865500
"",207500,6865500
"",125500,6864500
"",126500,6864500
"",127500,6864500
"",128500,6864500
"",129500,6864500
"",130500,6864500
"",131500,6864500
"",132500,6864500
"",133500,6864500
"",134500,6864500
"",135500,6864500
"",136500,6864500
"",137500,6864500
"",138500,6864500
"",139500,6864500
"",140500,6864500
"",141500,6864500
"",142500,6864500
"",143500,6864500
"",144500,6864500
"",145500,6864500
"",146500,6864500
"",147500,6864500
"",148500,6864500
"",149500,6864500
"",150500,6864500
"",151500,6864500
"",152500,6864500
"",153500,6864500
"",154500,6864500
"",155500,6864500
"",156500,6864500
"",157500,6864500
"",158500,6864500
"",159500,6864500
"",160500,6864500
"",161500,6864500
"",162500,6864500
"",163500,6864500
"",164500,6864500
"",165500,6864500
"",166500,6864500
"",167500,6864500
"",168500,6864500
"",169500,6864500
"",170500,6864500
"",171500,6864500
"",172500,6864500
"",173500,6864500
"",174500,6864500
"",175500,6864500
"",176500,6864500
"",177500,6864500
"",178500,6864500
"",179500,6864500
"",180500,6864500
"",181500,6864500
"",182500,6864500
"",183500,6864500
"",184500,6864500
"",197500,6864500
"",198500,6864500
"",199500,6864500
"",200500,6864500
"",201500,6864500
"",202500,6864500
"",203500,6864500
"",204500,6864500
"",205500,6864500
"",206500,6864500
"",207500,6864500
"",208500,6864500
"",127500,6863500
"",128500,6863500
"",129500,6863500
"",130500,6863500
"",131500,6863500
"",132500,6863500
"",133500,6863500
"",134500,6863500
"",135500,6863500
"",136500,6863500
"",137500,6863500
"",138500,6863500
"",139500,6863500
"",140500,6863500
"",141500,6863500
"",142500,6863500
"",143500,6863500
"",144500,6863500
"",145500,6863500
"",146500,6863500
"",147500,6863500
"",148500,6863500
"",149500,6863500
"",150500,6863500
"",151500,6863500
"",152500,6863500
"",153500,6863500
"",154500,6863500
"",155500,6863500
"",156500,6863500
"",157500,6863500
"",158500,6863500
"",159500,6863500
"",160500,6863500
"",161500,6863500
"",162500,6863500
"",163500,6863500
"",164500,6863500
"",165500,6863500
"",166500,6863500
"",167500,6863500
"",168500,6863500
"",169500,6863500
"",170500,6863500
"",171500,6863500
"",172500,6863500
"",173500,6863500
"",174500,6863500
"",175500,6863500
"",176500,6863500
"",177500,6863500
"",178500,6863500
"",179500,6863500
"",180500,6863500
"",181500,6863500
"",182500,6863500
"",183500,6863500
"",184500,6863500
"",198500,6863500
"",199500,6863500
"",200500,6863500
"",201500,6863500
"",202500,6863500
"",203500,6863500
"",204500,6863500
"",205500,6863500
"",206500,6863500
"",207500,6863500
"",208500,6863500
"",209500,6863500
"",129500,6862500
"",130500,6862500
"",131500,6862500
"",132500,6862500
"",133500,6862500
"",134500,6862500
"",135500,6862500
"",136500,6862500
"",137500,6862500
"",138500,6862500
"",139500,6862500
"",140500,6862500
"",141500,6862500
"",142500,6862500
"",143500,6862500
"",144500,6862500
"",145500,6862500
"",146500,6862500
"",147500,6862500
"",148500,6862500
"",149500,6862500
"",150500,6862500
"",151500,6862500
"",152500,6862500
"",153500,6862500
"",154500,6862500
"",155500,6862500
"",156500,6862500
"",157500,6862500
"",158500,6862500
"",159500,6862500
"",160500,6862500
"",161500,6862500
"",162500,6862500
"",163500,6862500
"",164500,6862500
"",165500,6862500
"",166500,6862500
"",167500,6862500
"",168500,6862500
"",169500,6862500
"",170500,6862500
"",171500,6862500
"",172500,6862500
"",173500,6862500
"",174500,6862500
"",175500,6862500
"",176500,6862500
"",177500,6862500
"",178500,6862500
"",179500,6862500
"",180500,6862500
"",181500,6862500
"",182500,6862500
"",183500,6862500
"",184500,6862500
"",200500,6862500
"",201500,6862500
"",202500,6862500
"",203500,6862500
"",204500,6862500
"",205500,6862500
"",206500,6862500
"",207500,6862500
"",208500,6862500
"",209500,6862500
"",210500,6862500
"",128500,6861500
"",129500,6861500
"",130500,6861500
"",131500,6861500
"",132500,6861500
"",133500,6861500
"",134500,6861500
"",135500,6861500
"",136500,6861500
"",137500,6861500
"",138500,6861500
"",139500,6861500
"",140500,6861500
"",141500,6861500
"",142500,6861500
"",143500,6861500
"",144500,6861500
"",145500,6861500
"",146500,6861500
"",147500,6861500
"",148500,6861500
"",149500,6861500
"",150500,6861500
"",151500,6861500
"",152500,6861500
"",153500,6861500
"",154500,6861500
"",155500,6861500
"",156500,6861500
"",157500,6861500
"",158500,6861500
"",159500,6861500
"",160500,6861500
"",161500,6861500
"",162500,6861500
"",163500,6861500
"",164500,6861500
"",165500,6861500
"",166500,6861500
"",167500,6861500
"",168500,6861500
"",169500,6861500
"",170500,6861500
"",171500,6861500
"",172500,6861500
"",173500,6861500
"",174500,6861500
"",175500,6861500
"",176500,6861500
"",177500,6861500
"",178500,6861500
"",179500,6861500
"",180500,6861500
"",181500,6861500
"",182500,6861500
"",183500,6861500
"",184500,6861500
"",202500,6861500
"",203500,6861500
"",204500,6861500
"",205500,6861500
"",206500,6861500
"",207500,6861500
"",208500,6861500
"",209500,6861500
"",210500,6861500
"",128500,6860500
"",129500,6860500
"",130500,6860500
"",131500,6860500
"",132500,6860500
"",133500,6860500
"",134500,6860500
"",135500,6860500
"",136500,6860500
"",137500,6860500
"",138500,6860500
"",139500,6860500
"",140500,6860500
"",141500,6860500
"",142500,6860500
"",143500,6860500
"",144500,6860500
"",145500,6860500
"",146500,6860500
"",147500,6860500
"",148500,6860500
"",149500,6860500
"",150500,6860500
"",151500,6860500
"",152500,6860500
"",153500,6860500
"",154500,6860500
"",155500,6860500
"",156500,6860500
"",157500,6860500
"",158500,6860500
"",159500,6860500
"",160500,6860500
"",161500,6860500
"",162500,6860500
"",163500,6860500
"",164500,6860500
"",165500,6860500
"",166500,6860500
"",167500,6860500
"",168500,6860500
"",169500,6860500
"",170500,6860500
"",171500,6860500
"",172500,6860500
"",173500,6860500
"",174500,6860500
"",175500,6860500
"",176500,6860500
"",177500,6860500
"",178500,6860500
"",179500,6860500
"",180500,6860500
"",181500,6860500
"",182500,6860500
"",183500,6860500
"",184500,6860500
"",203500,6860500
"",204500,6860500
"",205500,6860500
"",206500,6860500
"",207500,6860500
"",208500,6860500
"",209500,6860500
"",210500,6860500
"",126500,6859500
"",127500,6859500
"",128500,6859500
"",129500,6859500
"",130500,6859500
"",131500,6859500
"",132500,6859500
"",133500,6859500
"",134500,6859500
"",135500,6859500
"",136500,6859500
"",137500,6859500
"",138500,6859500
"",139500,6859500
"",140500,6859500
"",141500,6859500
"",142500,6859500
"",143500,6859500
"",144500,6859500
"",145500,6859500
"",146500,6859500
"",147500,6859500
"",148500,6859500
"",149500,6859500
"",150500,6859500
"",151500,6859500
"",152500,6859500
"",153500,6859500
"",154500,6859500
"",155500,6859500
"",156500,6859500
"",157500,6859500
"",158500,6859500
"",159500,6859500
"",160500,6859500
"",161500,6859500
"",162500,6859500
"",163500,6859500
"",164500,6859500
"",165500,6859500
"",166500,6859500
"",167500,6859500
"",168500,6859500
"",169500,6859500
"",170500,6859500
"",171500,6859500
"",172500,6859500
"",173500,6859500
"",174500,6859500
"",175500,6859500
"",176500,6859500
"",177500,6859500
"",178500,6859500
"",179500,6859500
"",180500,6859500
"",181500,6859500
"",182500,6859500
"",204500,6859500
"",205500,6859500
"",206500,6859500
"",207500,6859500
"",208500,6859500
"",209500,6859500
"",210500,6859500
"",124500,6858500
"",125500,6858500
"",126500,6858500
"",127500,6858500
"",128500,6858500
"",129500,6858500
"",130500,6858500
"",131500,6858500
"",132500,6858500
"",133500,6858500
"",134500,6858500
"",135500,6858500
"",136500,6858500
"",137500,6858500
"",138500,6858500
"",139500,6858500
"",140500,6858500
"",141500,6858500
"",142500,6858500
"",143500,6858500
"",144500,6858500
"",145500,6858500
"",146500,6858500
"",147500,6858500
"",148500,6858500
"",149500,6858500
"",150500,6858500
"",151500,6858500
"",152500,6858500
"",153500,6858500
"",154500,6858500
"",155500,6858500
"",156500,6858500
"",157500,6858500
"",158500,6858500
"",159500,6858500
"",160500,6858500
"",161500,6858500
"",162500,6858500
"",163500,6858500
"",164500,6858500
"",165500,6858500
"",166500,6858500
"",167500,6858500
"",168500,6858500
"",169500,6858500
"",170500,6858500
"",171500,6858500
"",172500,6858500
"",173500,6858500
"",174500,6858500
"",175500,6858500
"",176500,6858500
"",177500,6858500
"",178500,6858500
"",179500,6858500
"",180500,6858500
"",205500,6858500
"",206500,6858500
"",207500,6858500
"",208500,6858500
"",209500,6858500
"",210500,6858500
"",124500,6857500
"",125500,6857500
"",126500,6857500
"",127500,6857500
"",128500,6857500
"",129500,6857500
"",130500,6857500
"",131500,6857500
"",132500,6857500
"",133500,6857500
"",134500,6857500
"",135500,6857500
"",136500,6857500
"",137500,6857500
"",138500,6857500
"",139500,6857500
"",140500,6857500
"",141500,6857500
"",142500,6857500
"",143500,6857500
"",144500,6857500
"",145500,6857500
"",146500,6857500
"",147500,6857500
"",148500,6857500
"",149500,6857500
"",150500,6857500
"",151500,6857500
"",152500,6857500
"",153500,6857500
"",154500,6857500
"",155500,6857500
"",156500,6857500
"",157500,6857500
"",158500,6857500
"",159500,6857500
"",162500,6857500
"",163500,6857500
"",164500,6857500
"",165500,6857500
"",166500,6857500
"",167500,6857500
"",168500,6857500
"",169500,6857500
"",170500,6857500
"",171500,6857500
"",172500,6857500
"",173500,6857500
"",174500,6857500
"",175500,6857500
"",176500,6857500
"",177500,6857500
"",178500,6857500
"",179500,6857500
"",180500,6857500
"",206500,6857500
"",207500,6857500
"",124500,6856500
"",125500,6856500
"",126500,6856500
"",127500,6856500
"",128500,6856500
"",129500,6856500
"",130500,6856500
"",131500,6856500
"",132500,6856500
"",133500,6856500
"",134500,6856500
"",135500,6856500
"",136500,6856500
"",137500,6856500
"",138500,6856500
"",139500,6856500
"",140500,6856500
"",141500,6856500
"",142500,6856500
"",143500,6856500
"",144500,6856500
"",145500,6856500
"",146500,6856500
"",147500,6856500
"",148500,6856500
"",149500,6856500
"",150500,6856500
"",151500,6856500
"",152500,6856500
"",153500,6856500
"",154500,6856500
"",155500,6856500
"",156500,6856500
"",157500,6856500
"",158500,6856500
"",165500,6856500
"",166500,6856500
"",167500,6856500
"",168500,6856500
"",169500,6856500
"",170500,6856500
"",171500,6856500
"",172500,6856500
"",173500,6856500
"",174500,6856500
"",176500,6856500
"",177500,6856500
"",178500,6856500
"",179500,6856500
"",207500,6856500
"",124500,6855500
"",125500,6855500
"",126500,6855500
"",127500,6855500
"",128500,6855500
"",129500,6855500
"",130500,6855500
"",131500,6855500
"",132500,6855500
"",133500,6855500
"",134500,6855500
"",135500,6855500
"",136500,6855500
"",137500,6855500
"",138500,6855500
"",139500,6855500
"",140500,6855500
"",141500,6855500
"",142500,6855500
"",143500,6855500
"",144500,6855500
"",145500,6855500
"",146500,6855500
"",147500,6855500
"",148500,6855500
"",149500,6855500
"",150500,6855500
"",151500,6855500
"",152500,6855500
"",153500,6855500
"",154500,6855500
"",155500,6855500
"",156500,6855500
"",157500,6855500
"",158500,6855500
"",177500,6855500
"",178500,6855500
"",179500,6855500
"",124500,6854500
"",125500,6854500
"",127500,6854500
"",128500,6854500
"",129500,6854500
"",130500,6854500
"",131500,6854500
"",132500,6854500
"",133500,6854500
"",134500,6854500
"",135500,6854500
"",136500,6854500
"",137500,6854500
"",138500,6854500
"",139500,6854500
"",140500,6854500
"",141500,6854500
"",142500,6854500
"",143500,6854500
"",144500,6854500
"",145500,6854500
"",146500,6854500
"",147500,6854500
"",148500,6854500
"",149500,6854500
"",150500,6854500
"",151500,6854500
"",152500,6854500
"",153500,6854500
"",154500,6854500
"",155500,6854500
"",156500,6854500
"",157500,6854500
"",158500,6854500
"",178500,6854500
"",179500,6854500
"",123500,6853500
"",124500,6853500
"",125500,6853500
"",129500,6853500
"",130500,6853500
"",131500,6853500
"",132500,6853500
"",133500,6853500
"",134500,6853500
"",135500,6853500
"",136500,6853500
"",137500,6853500
"",138500,6853500
"",139500,6853500
"",140500,6853500
"",141500,6853500
"",142500,6853500
"",143500,6853500
"",144500,6853500
"",145500,6853500
"",146500,6853500
"",147500,6853500
"",148500,6853500
"",149500,6853500
"",150500,6853500
"",151500,6853500
"",152500,6853500
"",153500,6853500
"",154500,6853500
"",155500,6853500
"",156500,6853500
"",157500,6853500
"",158500,6853500
"",129500,6852500
"",130500,6852500
"",131500,6852500
"",132500,6852500
"",133500,6852500
"",134500,6852500
"",135500,6852500
"",136500,6852500
"",137500,6852500
"",138500,6852500
"",139500,6852500
"",140500,6852500
"",141500,6852500
"",142500,6852500
"",143500,6852500
"",144500,6852500
"",145500,6852500
"",146500,6852500
"",147500,6852500
"",148500,6852500
"",149500,6852500
"",150500,6852500
"",151500,6852500
"",152500,6852500
"",153500,6852500
"",154500,6852500
"",155500,6852500
"",156500,6852500
"",157500,6852500
"",129500,6851500
"",130500,6851500
"",131500,6851500
"",132500,6851500
"",133500,6851500
"",134500,6851500
"",135500,6851500
"",136500,6851500
"",137500,6851500
"",138500,6851500
"",139500,6851500
"",140500,6851500
"",141500,6851500
"",142500,6851500
"",143500,6851500
"",144500,6851500
"",145500,6851500
"",146500,6851500
"",147500,6851500
"",148500,6851500
"",149500,6851500
"",150500,6851500
"",151500,6851500
"",152500,6851500
"",153500,6851500
"",154500,6851500
"",155500,6851500
"",156500,6851500
"",129500,6850500
"",130500,6850500
"",131500,6850500
"",132500,6850500
"",133500,6850500
"",134500,6850500
"",135500,6850500
"",136500,6850500
"",137500,6850500
"",138500,6850500
"",139500,6850500
"",140500,6850500
"",141500,6850500
"",142500,6850500
"",143500,6850500
"",144500,6850500
"",145500,6850500
"",146500,6850500
"",147500,6850500
"",148500,6850500
"",149500,6850500
"",150500,6850500
"",151500,6850500
"",152500,6850500
"",153500,6850500
"",154500,6850500
"",155500,6850500
"",156500,6850500
"",130500,6849500
"",131500,6849500
"",132500,6849500
"",133500,6849500
"",134500,6849500
"",135500,6849500
"",136500,6849500
"",137500,6849500
"",138500,6849500
"",139500,6849500
"",140500,6849500
"",141500,6849500
"",142500,6849500
"",143500,6849500
"",144500,6849500
"",145500,6849500
"",146500,6849500
"",147500,6849500
"",148500,6849500
"",149500,6849500
"",150500,6849500
"",151500,6849500
"",152500,6849500
"",153500,6849500
"",154500,6849500
"",155500,6849500
"",156500,6849500
"",157500,6849500
"",129500,6848500
"",130500,6848500
"",131500,6848500
"",132500,6848500
"",133500,6848500
"",134500,6848500
"",135500,6848500
"",136500,6848500
"",137500,6848500
"",138500,6848500
"",139500,6848500
"",140500,6848500
"",141500,6848500
"",142500,6848500
"",143500,6848500
"",144500,6848500
"",145500,6848500
"",146500,6848500
"",147500,6848500
"",148500,6848500
"",149500,6848500
"",150500,6848500
"",151500,6848500
"",152500,6848500
"",153500,6848500
"",154500,6848500
"",155500,6848500
"",156500,6848500
"",129500,6847500
"",130500,6847500
"",131500,6847500
"",132500,6847500
"",133500,6847500
"",134500,6847500
"",135500,6847500
"",136500,6847500
"",137500,6847500
"",138500,6847500
"",139500,6847500
"",140500,6847500
"",141500,6847500
"",142500,6847500
"",143500,6847500
"",144500,6847500
"",145500,6847500
"",146500,6847500
"",147500,6847500
"",148500,6847500
"",149500,6847500
"",150500,6847500
"",151500,6847500
"",152500,6847500
"",153500,6847500
"",154500,6847500
"",155500,6847500
"",156500,6847500
"",129500,6846500
"",130500,6846500
"",131500,6846500
"",132500,6846500
"",133500,6846500
"",134500,6846500
"",135500,6846500
"",136500,6846500
"",137500,6846500
"",138500,6846500
"",139500,6846500
"",140500,6846500
"",141500,6846500
"",142500,6846500
"",143500,6846500
"",144500,6846500
"",145500,6846500
"",146500,6846500
"",147500,6846500
"",148500,6846500
"",149500,6846500
"",150500,6846500
"",151500,6846500
"",152500,6846500
"",153500,6846500
"",154500,6846500
"",155500,6846500
"",129500,6845500
"",130500,6845500
"",131500,6845500
"",132500,6845500
"",133500,6845500
"",134500,6845500
"",135500,6845500
"",136500,6845500
"",137500,6845500
"",138500,6845500
"",139500,6845500
"",140500,6845500
"",141500,6845500
"",142500,6845500
"",143500,6845500
"",144500,6845500
"",145500,6845500
"",146500,6845500
"",147500,6845500
"",148500,6845500
"",149500,6845500
"",150500,6845500
"",151500,6845500
"",152500,6845500
"",153500,6845500
"",154500,6845500
"",155500,6845500
"",129500,6844500
"",130500,6844500
"",131500,6844500
"",132500,6844500
"",133500,6844500
"",134500,6844500
"",135500,6844500
"",136500,6844500
"",137500,6844500
"",138500,6844500
"",139500,6844500
"",140500,6844500
"",141500,6844500
"",142500,6844500
"",143500,6844500
"",144500,6844500
"",145500,6844500
"",146500,6844500
"",147500,6844500
"",148500,6844500
"",149500,6844500
"",150500,6844500
"",151500,6844500
"",152500,6844500
"",153500,6844500
"",154500,6844500
"",130500,6843500
"",131500,6843500
"",132500,6843500
"",133500,6843500
"",135500,6843500
"",136500,6843500
"",137500,6843500
"",138500,6843500
"",139500,6843500
"",140500,6843500
"",141500,6843500
"",142500,6843500
"",143500,6843500
"",144500,6843500
"",145500,6843500
"",146500,6843500
"",147500,6843500
"",148500,6843500
"",149500,6843500
"",150500,6843500
"",151500,6843500
"",152500,6843500
"",131500,6842500
"",133500,6842500
"",136500,6842500
"",137500,6842500
"",139500,6842500
"",140500,6842500
"",141500,6842500
"",142500,6842500
"",143500,6842500
"",144500,6842500
"",145500,6842500
"",146500,6842500
"",147500,6842500
"",148500,6842500
"",149500,6842500
"",150500,6842500
"",151500,6842500
"",152500,6842500
"",136500,6841500
"",141500,6841500
"",142500,6841500
"",143500,6841500
"",144500,6841500
"",145500,6841500
"",146500,6841500
"",147500,6841500
"",148500,6841500
"",149500,6841500
"",150500,6841500
"",141500,6840500
"",142500,6840500
"",143500,6840500
"",144500,6840500
"",145500,6840500
"",146500,6840500
"",147500,6840500
"",149500,6840500
"",150500,6840500
"",141500,6839500
"",141500,6838500
